City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
413,Paita,-5.0892,-81.1144,66.42,80,82,10.51,PE,2021-11-28 03:43:57
414,Pisco,-13.7,-76.2167,66.25,82,0,8.05,PE,2021-11-28 03:43:57
415,Broken Hill,-31.95,141.4333,74.91,31,40,17.27,AU,2021-11-28 03:43:58
416,Nova Olimpia,-14.7972,-57.2881,75.45,84,89,4.16,BR,2021-11-28 03:43:58
417,Taltal,-25.4,-70.4833,61.92,79,16,0.85,CL,2021-11-28 03:43:59
418,Kahului,20.8947,-156.47,77.02,69,40,14.97,US,2021-11-28 03:42:08
419,North Bend,43.4065,-124.2243,57.11,94,90,5.75,US,2021-11-28 03:43:59
420,Marawi,7.9986,124.2928,80.82,67,100,5.61,PH,2021-11-28 03:44:00
421,San Luis,-33.295,-66.3356,58.05,87,79,8.32,AR,2021-11-28 03:39:03
422,Nuevo Imperial,-13.0754,-76.3172,65.43,87,99,3.74,PE,2021-11-28 03:44:00
423,Udachnyy,66.4167,112.4,-17.45,96,99,4.14,RU,2021-11-28 03:44:01
424,Ocean City,39.2776,-74.5746,33.98,56,85,8.86,US,2021-11-28 03:39:28
425,Kuytun,54.3419,101.5036,8.29,78,100,8.5,RU,2021-11-28 03:44:02
426,Alenquer,-1.9417,-54.7383,77.34,76,13,2.66,BR,2021-11-28 03:43:57
427,Ndele,8.4109,20.6473,67.93,25,99,3.2,CF,2021-11-28 03:44:02
428,Srednekolymsk,67.45,153.6833,-38.83,100,50,4.36,RU,2021-11-28 03:44:03
429,Te Anau,-45.4167,167.7167,66.38,36,1,2.75,NZ,2021-11-28 03:44:03
430,Hambantota,6.1241,81.1185,79.14,100,75,3.44,LK,2021-11-28 03:44:04
431,Ortona,42.3496,14.4039,54.66,71,35,7.78,IT,2021-11-28 03:44:04
432,Tupik,54.4253,119.9327,10.0,67,100,4.43,RU,2021-11-28 03:44:05
433,Barstow,34.8986,-117.0228,52.79,8,0,1.7,US,2021-11-28 03:44:05
434,Horta,38.5333,-28.6333,60.13,64,73,5.41,PT,2021-11-28 03:44:06
435,Aguililla,18.7333,-102.7333,64.04,77,39,4.45,MX,2021-11-28 03:44:06
436,Srandakan,-7.9386,110.2506,79.0,82,100,6.13,ID,2021-11-28 03:44:07
437,Tsarychanka,48.937,34.4786,44.73,92,93,5.73,UA,2021-11-28 03:44:07
438,Batagay-Alyta,67.8006,130.4114,-5.26,94,100,3.91,RU,2021-11-28 03:44:08
439,Deshnok,27.7986,73.3447,73.11,31,38,6.44,IN,2021-11-28 03:44:08
440,Mokrousovo,55.8103,66.7653,17.96,92,89,8.93,RU,2021-11-28 03:44:09
441,Alugan,12.2188,125.4808,82.98,81,100,11.83,PH,2021-11-28 03:44:09
442,Mtambile,-5.3833,39.7,80.13,78,35,4.94,TZ,2021-11-28 03:44:09
443,Chicama,-7.8447,-79.1469,67.21,79,99,6.2,PE,2021-11-28 03:44:10
444,Great Yarmouth,52.6083,1.7305,41.25,77,100,30.4,GB,2021-11-28 03:44:10
445,Paamiut,61.994,-49.6678,37.06,98,100,12.15,GL,2021-11-28 03:44:11
446,Grand Gaube,-20.0064,57.6608,75.6,69,0,12.03,MU,2021-11-28 03:44:11
447,Maun,-19.9833,23.4167,75.16,73,0,8.05,BW,2021-11-28 03:44:12
448,Tarbagatay,51.4803,107.3602,4.53,74,8,3.36,RU,2021-11-28 03:44:12
449,Jasper,37.2001,-94.3502,46.31,65,1,4.61,US,2021-11-28 03:41:14
450,Maragogi,-9.0122,-35.2225,79.83,69,100,10.6,BR,2021-11-28 03:44:13
451,Marzuq,14.4,46.4667,66.47,37,0,2.8,YE,2021-11-28 03:44:13
452,Mount Isa,-20.7333,139.5,92.97,18,0,10.36,AU,2021-11-28 03:44:14
453,Imbituba,-28.24,-48.6703,73.29,90,76,8.19,BR,2021-11-28 03:45:15
454,Ustye,59.6304,39.736,32.32,99,100,6.08,RU,2021-11-28 03:45:15
455,Santa Flavia,38.085,13.5351,62.33,76,100,10.63,IT,2021-11-28 03:45:15
456,Mapiri,-15.25,-68.1667,67.96,94,92,1.1,BO,2021-11-28 03:45:16
457,Half Moon Bay,37.4636,-122.4286,60.98,50,1,6.91,US,2021-11-28 03:43:58
458,Tiarei,-17.5333,-149.3333,84.22,79,29,18.32,PF,2021-11-28 03:45:16
459,Ovalle,-30.5983,-71.2003,64.09,55,0,2.62,CL,2021-11-28 03:45:17
460,Hagere Selam,6.4833,38.5167,46.44,86,12,3.0,ET,2021-11-28 03:45:17
461,Hobyo,5.3505,48.5268,80.96,76,65,10.92,SO,2021-11-28 03:45:18
462,Ixtapa,20.7,-105.2,70.29,89,95,3.13,MX,2021-11-28 03:45:19
463,Verkhnyaya Inta,65.9811,60.3094,-7.4,99,82,5.21,RU,2021-11-28 03:45:19
464,Yarada,17.65,83.2667,79.12,69,75,8.05,IN,2021-11-28 03:45:19
465,Algiers,36.7525,3.042,48.02,81,75,12.66,DZ,2021-11-28 03:45:20
466,Buchanan,5.8808,-10.0467,76.96,84,62,4.43,LR,2021-11-28 03:45:20
467,Adre,13.4667,22.2,65.88,22,7,13.24,TD,2021-11-28 03:45:21
468,Petropavl,54.8753,69.1628,10.38,85,0,11.18,KZ,2021-11-28 03:45:22
469,Aklavik,68.2191,-135.0107,-12.17,82,100,16.67,CA,2021-11-28 03:45:22
470,Padang,-0.9492,100.3543,82.45,65,99,3.67,ID,2021-11-28 03:45:23
471,Shieli,44.1667,66.75,30.85,33,0,5.84,KZ,2021-11-28 03:45:23
472,Galle,6.0367,80.217,81.18,78,95,4.0,LK,2021-11-28 03:45:24
473,Antofagasta,-23.65,-70.4,61.88,80,36,4.52,CL,2021-11-28 03:42:22
474,Pinsk,52.1229,26.0951,33.4,87,100,4.63,BY,2021-11-28 03:45:25
475,Muisne,0.6,-80.0333,74.91,87,95,6.04,EC,2021-11-28 03:45:25
476,Zhaozhou,45.6833,125.3167,33.51,95,98,10.54,CN,2021-11-28 03:45:25
477,Plover,44.4564,-89.544,34.18,59,90,3.44,US,2021-11-28 03:45:26
478,Dudinka,69.4058,86.1778,-4.23,98,100,5.5,RU,2021-11-28 03:45:26
479,Labuan,5.2767,115.2417,88.16,74,20,3.44,MY,2021-11-28 03:45:27
480,Husavik,66.0449,-17.3389,30.11,87,100,9.95,IS,2021-11-28 03:45:28
481,Tazovskiy,67.4667,78.7,0.54,97,100,5.66,RU,2021-11-28 03:45:29
482,Plettenberg Bay,-34.0527,23.3716,63.91,68,32,5.86,ZA,2021-11-28 03:45:29
483,Azare,11.6765,10.1948,69.08,19,100,7.83,NG,2021-11-28 03:45:30
484,Kassala,15.451,36.4,74.08,79,0,9.06,SD,2021-11-28 03:45:30
485,Visnes,59.3556,5.2242,26.49,100,6,5.75,NO,2021-11-28 03:45:31
486,Grand Baie,-20.0182,57.5802,75.67,69,0,11.97,MU,2021-11-28 03:45:31
487,Gat,31.61,34.7642,54.28,37,14,3.62,IL,2021-11-28 03:45:32
488,Bilma,18.6853,12.9164,70.92,20,73,6.44,NE,2021-11-28 03:45:32
489,Labytnangi,66.6572,66.4183,-17.9,96,12,2.68,RU,2021-11-28 03:45:33
490,Suffolk,40.8668,-72.7996,35.51,51,1,6.91,US,2021-11-28 03:45:34
491,Muhos,64.808,25.9931,6.58,97,88,3.67,FI,2021-11-28 03:45:35
492,Mountain Home,43.133,-115.6912,40.48,87,20,0.0,US,2021-11-28 03:45:22
493,Asfi,32.2994,-9.2372,60.24,67,95,14.29,MA,2021-11-28 03:45:36
494,Auki,-8.7676,160.7034,85.71,66,97,1.72,SB,2021-11-28 03:45:36
495,Klaksvik,62.2266,-6.589,23.92,62,99,6.69,FO,2021-11-28 03:45:37
496,The Valley,18.217,-63.0578,78.66,71,2,11.32,AI,2021-11-28 03:45:37
497,Acari,-15.4311,-74.6158,68.63,80,88,3.96,PE,2021-11-28 03:46:38
498,Cayenne,4.9333,-52.3333,77.04,94,40,0.0,GF,2021-11-28 03:46:38
499,Voloshka,61.3314,40.0858,20.28,94,100,10.09,RU,2021-11-28 03:46:39
500,Salinas,36.6777,-121.6555,61.32,50,1,0.0,US,2021-11-28 03:42:00
501,Carutapera,-1.195,-46.02,78.24,83,9,5.44,BR,2021-11-28 03:46:39
502,Faanui,-16.4833,-151.75,81.03,75,46,13.76,PF,2021-11-28 03:46:40
503,Gander,48.9682,-54.5906,44.73,93,40,10.36,CA,2021-11-28 03:46:40
504,Yuanping,38.7153,112.7575,42.62,49,5,1.83,CN,2021-11-28 03:46:41
505,Andenes,69.3143,16.1194,17.58,79,49,14.97,NO,2021-11-28 03:46:41
506,Vanimo,-2.6741,141.3028,83.64,68,87,3.8,PG,2021-11-28 03:46:42
507,Dogondoutchi,13.6393,4.0287,75.04,14,94,10.31,NE,2021-11-28 03:46:43
508,Pauini,-7.7136,-66.9764,72.55,99,100,1.99,BR,2021-11-28 03:46:43
509,Sistranda,63.7256,8.834,21.16,63,2,6.93,NO,2021-11-28 03:46:44
510,Dhadar,28.3305,75.0632,69.91,42,17,7.38,IN,2021-11-28 03:46:44
511,Novaya Ladoga,60.1025,32.3019,26.31,87,100,17.09,RU,2021-11-28 03:46:45
512,Whitecourt,54.1502,-115.6855,22.24,93,75,3.44,CA,2021-11-28 03:45:17
513,Doha,25.2867,51.5333,73.38,73,0,9.22,QA,2021-11-28 03:46:14
514,Kota,25.1833,75.8333,73.17,36,5,5.21,IN,2021-11-28 03:46:46
515,Pangody,65.85,74.4859,-5.78,100,87,8.05,RU,2021-11-28 03:46:46
516,Kinsale,51.7075,-8.5306,38.57,87,75,5.75,IE,2021-11-28 03:46:47
517,Wanning,18.8003,110.3967,74.88,79,99,17.49,CN,2021-11-28 03:46:47
518,Nacogdoches,31.6002,-94.6335,53.31,93,90,0.0,US,2021-11-28 03:46:48
519,Pacific Grove,36.6177,-121.9166,60.91,48,1,0.0,US,2021-11-28 03:46:48
520,Boqueirao,-7.5,-36.1333,73.42,81,72,8.03,BR,2021-11-28 03:46:49
521,Novyy Chirkey,43.162,47.0559,46.18,77,92,5.06,RU,2021-11-28 03:46:49
522,Norfolk,42.1668,-71.2495,29.91,55,1,8.05,US,2021-11-28 03:44:18
523,Mahibadhoo,3.7833,72.9667,81.9,73,99,16.55,MV,2021-11-28 03:46:50
524,Batemans Bay,-35.7167,150.1833,61.97,64,90,7.96,AU,2021-11-28 03:46:50
525,Tres Palos,18.1833,-101.6167,69.91,86,1,2.62,MX,2021-11-28 03:46:51
526,Tanabe,33.7333,135.3667,58.21,41,20,11.5,JP,2021-11-28 03:43:48
527,Janauba,-15.8025,-43.3089,68.38,97,100,4.99,BR,2021-11-28 03:46:51
528,Buenos Aires,-34.6132,-58.3772,73.13,83,75,18.41,AR,2021-11-28 03:45:02
529,Port Pirie,-33.1833,138.0167,78.89,32,0,12.77,AU,2021-11-28 03:46:52
530,Yaan,7.3833,8.5667,73.49,89,91,4.83,NG,2021-11-28 03:46:53
531,Ponta Delgada,37.7333,-25.6667,59.72,67,75,4.61,PT,2021-11-28 03:46:53
532,Byron Bay,-28.65,153.6167,75.16,83,98,12.86,AU,2021-11-28 03:46:01
533,Sambava,-14.2667,50.1667,76.98,83,14,4.61,MG,2021-11-28 03:46:54
534,Orlik,52.5178,99.825,3.0,81,96,4.0,RU,2021-11-28 03:46:55
535,Yushu,44.8,126.5333,34.63,80,72,15.95,CN,2021-11-28 03:46:55
536,Alice Springs,-23.7,133.8833,80.15,19,0,9.22,AU,2021-11-28 03:42:55
537,Atbasar,51.8,68.3333,0.86,91,7,4.59,KZ,2021-11-28 03:44:13
538,Vicksburg,32.3526,-90.8779,54.1,62,90,4.61,US,2021-11-28 03:46:56
539,Sinegorskiy,48.0139,40.8447,42.49,96,97,9.31,RU,2021-11-28 03:46:56
540,Luganville,-15.5333,167.1667,84.51,72,25,7.23,VU,2021-11-28 03:46:57
541,Kamenka,51.3223,42.7678,37.29,96,100,12.68,RU,2021-11-28 03:46:57
542,Ca Mau,9.1769,105.15,75.47,87,100,8.81,VN,2021-11-28 03:47:58
543,Quthing,-30.4,27.7003,57.78,80,41,12.33,LS,2021-11-28 03:47:58
544,Merauke,-8.4667,140.3333,85.42,67,100,9.6,ID,2021-11-28 03:47:58
545,Alekseyevka,50.6309,38.6903,43.68,97,100,6.78,RU,2021-11-28 03:47:59
546,Sovetskiy,61.3614,63.5842,17.4,98,95,1.59,RU,2021-11-28 03:48:00
547,Okhotsk,59.3833,143.3,4.24,72,1,17.52,RU,2021-11-28 03:48:00
548,Roma,43.2128,-75.4557,33.66,86,90,4.61,US,2021-11-28 03:48:01
549,Senador Guiomard,-10.1522,-67.7392,73.15,98,100,2.66,BR,2021-11-28 03:48:01
550,Zabaykalsk,49.6333,117.3167,18.75,90,100,10.22,RU,2021-11-28 03:48:02
551,Bronnoysund,65.4625,12.1997,19.4,63,2,3.44,NO,2021-11-28 03:48:02
552,Miraflores,19.2167,-98.8083,52.75,70,4,2.82,MX,2021-11-28 03:48:02
553,Moroto,2.5345,34.6666,67.64,71,100,5.3,UG,2021-11-28 03:48:03
554,Girona,41.9831,2.8249,39.72,70,0,4.61,ES,2021-11-28 03:48:03
555,Mumford,5.2618,-0.759,79.21,82,47,7.56,GH,2021-11-28 03:48:04
556,Amqui,48.4638,-67.4313,27.09,90,100,14.7,CA,2021-11-28 03:48:04
